firstName,lastName,Team,Position,college,age,overallRating,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff
Joe,Andreessen,Buffalo Bills,MLB,Buffalo,25,69,2/7/00,73,240,1,44,1,Run Stopper - MLB,89,0,77,0,87,0,87,0,77,0,66,0,50,0,71,0,12,0,42,0,63,0,15,0,66,0,80,0,5,0,51,0,86,0,83,0,91,0,58,0,20,0,20,0,10,0,19,0,51,0,5,0,69,0,45,0,45,0,45,0,6,0,69,0,58,0,55,0,82,0,15,0,45,0,45,0,45,0,Default Stride Loose,0,15,0,25,0,84,0,44,0,49,0,80,0,6,0,6,0,6,0,6,0,30,0,15,0,86,0,42,0,62,0
John Parker,Romo,New England Patriots,K,Virginia Tech,28,69,8/24/97,71,175,1,37,2,Power - KP,71,0,62,0,49,0,80,0,38,0,53,0,10,0,24,0,15,0,5,0,20,0,15,0,18,0,54,0,15,0,10,0,13,0,16,0,85,0,10,0,74,0,94,0,10,0,16,0,11,0,15,0,69,0,17,0,17,0,17,0,15,0,17,0,10,0,10,0,29,0,15,0,16,0,16,0,16,0,Default Stride Awkward,0,15,0,15,0,75,0,10,0,10,0,26,0,12,0,15,0,32,0,15,0,26,0,16,0,83,0,10,0,17,0
Jon,Weeks,San Francisco 49ers,LS,Baylor,39,69,2/17/86,70,242,1,46,15,Power - LS,71,0,68,0,54,0,70,0,69,0,68,0,33,0,66,0,15,0,20,0,65,0,47,0,64,0,60,0,31,0,55,0,67,0,55,0,94,0,21,0,18,0,29,0,10,0,40,0,26,0,36,0,69,0,55,0,40,0,50,0,12,0,55,0,59,0,21,0,65,0,21,0,47,0,35,0,40,0,Default,0,41,0,44,0,69,0,21,0,22,0,67,0,12,0,12,0,12,0,12,0,40,0,14,0,84,0,33,0,34,0
Jonah,Laulu,Las Vegas Raiders,DT,Oklahoma,25,69,6/30/00,77,292,1,96,1,,79,0,65,0,86,0,78,0,84,0,68,0,38,0,76,0,12,0,19,0,40,0,25,0,36,0,61,0,3,0,70,0,79,0,84,0,87,0,24,0,21,0,25,0,10,0,19,0,22,0,7,0,69,0,45,0,45,0,45,0,6,0,66,0,70,0,18,0,78,0,24,0,45,0,45,0,45,0,Long Stride Loose,0,15,0,20,0,74,0,17,0,33,0,79,0,6,0,6,0,6,0,6,0,19,0,10,0,87,0,41,0,31,0
Jordan,Watkins,San Francisco 49ers,WR,Ole Miss,23,69,2/15/02,71,196,1,17,0,Deep Threat - WR,93,0,82,0,86,0,84,0,66,0,68,0,77,0,36,0,31,0,70,0,75,0,77,0,84,0,83,0,73,0,29,0,33,0,36,0,92,0,71,0,22,0,30,0,76,0,25,0,60,0,71,0,69,0,20,0,17,0,26,0,16,0,35,0,28,0,25,0,40,0,67,0,42,0,23,0,21,0,Default Stride Loose,0,70,0,75,0,93,0,69,0,37,0,42,0,15,0,22,0,25,0,16,0,29,0,33,0,91,0,45,0,32,0
Jordan,Elliott,San Francisco 49ers,DT,Missouri,27,69,11/23/97,76,303,1,92,5,,78,0,61,0,69,0,81,0,82,0,73,0,21,0,72,0,12,0,14,0,28,0,20,0,32,0,55,0,4,0,62,0,77,0,83,0,93,0,19,0,10,0,13,0,10,0,23,0,16,0,6,0,69,0,45,0,45,0,45,0,6,0,74,0,70,0,10,0,76,0,14,0,45,0,45,0,45,0,Long Stride Awkward,0,12,0,19,0,71,0,16,0,24,0,80,0,6,0,6,0,6,0,6,0,23,0,14,0,87,0,26,0,23,0
Jordan,Hancock,Buffalo Bills,SS,Ohio State,22,69,8/12/03,72,186,1,37,0,Hybrid - S,94,0,82,0,95,0,84,0,60,0,71,0,70,0,48,0,25,0,45,0,56,0,60,0,71,0,81,0,31,0,43,0,68,0,50,0,85,0,71,0,30,0,31,0,51,0,24,0,65,0,30,0,69,0,35,0,35,0,25,0,32,0,72,0,32,0,56,0,74,0,35,0,35,0,35,0,25,0,Default,0,30,0,64,0,91,0,63,0,33,0,60,0,15,0,7,0,21,0,18,0,22,0,35,0,84,0,25,0,67,0
Josh,Hayes,Tampa Bay Buccaneers,CB,Kansas State,26,69,4/4/99,71,180,1,32,2,Manto Man - CB,91,0,81,0,78,0,88,0,58,0,69,0,66,0,45,0,10,0,60,0,55,0,57,0,67,0,77,0,10,0,36,0,79,0,44,0,87,0,67,0,15,0,21,0,50,0,21,0,71,0,11,0,69,0,35,0,35,0,35,0,6,0,73,0,31,0,67,0,74,0,39,0,35,0,35,0,35,0,Default Stride Loose,0,21,0,64,0,91,0,62,0,35,0,53,0,6,0,6,0,6,0,6,0,27,0,16,0,86,0,40,0,69,0
Josh,Butler,Dallas Cowboys,CB,Michigan St.,28,69,11/25/96,71,182,1,31,2,Zone - CB,93,0,83,0,86,0,80,0,56,0,65,0,65,0,48,0,22,0,53,0,54,0,51,0,60,0,85,0,8,0,33,0,58,0,44,0,85,0,72,0,11,0,12,0,42,0,15,0,68,0,15,0,69,0,26,0,19,0,21,0,12,0,62,0,28,0,68,0,71,0,20,0,30,0,23,0,24,0,Default Stride Loose,0,20,0,51,0,91,0,64,0,35,0,61,0,15,0,21,0,24,0,14,0,21,0,14,0,78,0,43,0,72,0
Josh,Whyle,Tennessee Titans,TE,Cincinnati,25,69,9/8/99,79,248,1,81,2,Vertical Threat - TE,85,0,83,0,85,0,84,0,71,0,70,0,77,0,41,0,13,0,60,0,71,0,75,0,84,0,71,0,52,0,10,0,38,0,66,0,84,0,71,0,14,0,18,0,15,0,55,0,10,0,61,0,69,0,60,0,60,0,57,0,6,0,18,0,10,0,17,0,43,0,61,0,62,0,60,0,56,0,Long Stride Loose,0,65,0,78,0,83,0,62,0,61,0,37,0,6,0,10,0,15,0,10,0,30,0,15,0,81,0,66,0,15,0
Joshua,Dobbs,New England Patriots,QB,Tennessee,30,69,1/26/95,75,220,1,11,8,Scrambler - QB,86,0,84,0,80,0,75,0,74,0,63,0,87,0,27,0,77,0,75,0,57,0,42,0,52,0,77,0,10,0,10,0,39,0,36,0,84,0,75,0,15,0,20,0,15,0,26,0,18,0,20,0,69,0,24,0,20,0,20,0,81,0,18,0,10,0,15,0,34,0,28,0,20,0,15,0,15,0,Long Stride Default,0,30,0,40,0,88,0,69,0,64,0,33,0,78,0,79,0,84,0,81,0,85,0,80,0,84,0,73,0,25,0
Julian,Okwara,Cleveland Browns,LE,Notre Dame,27,69,12/27/97,77,250,1,53,5,Smaller Speed Rusher - DE,88,0,77,0,78,0,77,0,81,0,65,0,35,0,71,0,12,0,20,0,57,0,40,0,54,0,63,0,5,0,73,0,80,0,85,0,86,0,36,0,11,0,16,0,10,0,15,0,45,0,6,0,69,0,45,0,45,0,45,0,6,0,61,0,66,0,23,0,79,0,13,0,45,0,45,0,45,0,Long Stride Loose,0,14,0,43,0,85,0,29,0,31,0,73,0,6,0,6,0,6,0,6,0,23,0,10,0,87,0,34,0,51,0
Kendrick,Green,Buffalo Bills,RG,Illinois,26,69,12/22/98,76,315,1,53,4,Agile - G,80,0,58,0,85,0,85,0,86,0,79,0,13,0,48,0,12,0,9,0,29,0,15,0,23,0,56,0,5,0,24,0,33,0,86,0,84,0,10,0,11,0,11,0,10,0,83,0,12,0,5,0,69,0,67,0,70,0,65,0,6,0,26,0,45,0,10,0,41,0,15,0,72,0,74,0,70,0,Long Stride Default,0,10,0,16,0,75,0,10,0,12,0,48,0,6,0,6,0,6,0,6,0,25,0,11,0,79,0,25,0,12,0
Kenyon,Green,Philadelphia Eagles,LG,Texas AM,24,69,3/15/01,76,323,1,76,3,Power - G,74,0,56,0,71,0,83,0,84,0,72,0,21,0,37,0,13,0,14,0,22,0,23,0,25,0,46,0,12,0,24,0,44,0,87,0,90,0,14,0,13,0,14,0,10,0,81,0,10,0,18,0,69,0,69,0,67,0,72,0,6,0,24,0,28,0,10,0,38,0,15,0,75,0,77,0,73,0,Default Stride Awkward,0,25,0,26,0,64,0,12,0,31,0,34,0,6,0,6,0,6,0,6,0,24,0,10,0,87,0,31,0,11,0
Konata,Mumpfield,Los Angeles Rams,WR,Pittsburgh,22,69,10/24/02,71,186,1,15,0,Deep Threat - WR,88,0,90,0,85,0,89,0,63,0,63,0,77,0,33,0,30,0,68,0,70,0,79,0,83,0,88,0,73,0,26,0,31,0,33,0,90,0,74,0,28,0,22,0,74,0,27,0,50,0,74,0,69,0,22,0,16,0,22,0,16,0,37,0,23,0,25,0,39,0,73,0,44,0,19,0,21,0,Default Stride Loose,0,74,0,79,0,86,0,71,0,41,0,39,0,15,0,19,0,19,0,9,0,22,0,20,0,88,0,40,0,41,0
Kyle,Kennard,Los Angeles Chargers,LE,South Carolina,23,69,12/12/01,76,254,1,54,0,Run Stopper - DE,86,0,75,0,81,0,82,0,78,0,68,0,42,0,76,0,12,0,22,0,45,0,35,0,48,0,68,0,19,0,70,0,80,0,78,0,91,0,35,0,25,0,21,0,27,0,24,0,45,0,19,0,69,0,45,0,45,0,45,0,10,0,68,0,62,0,34,0,80,0,14,0,45,0,45,0,45,0,Long Stride Default,0,19,0,41,0,81,0,28,0,28,0,78,0,7,0,10,0,18,0,12,0,23,0,14,0,87,0,31,0,54,0
Kylen,Granson,Philadelphia Eagles,TE,SMU,27,69,3/27/98,74,242,1,83,4,Vertical Threat - TE,88,0,81,0,87,0,84,0,69,0,69,0,76,0,37,0,20,0,65,0,74,0,77,0,79,0,75,0,58,0,10,0,29,0,63,0,92,0,71,0,17,0,20,0,33,0,54,0,11,0,59,0,69,0,60,0,56,0,59,0,7,0,20,0,10,0,16,0,41,0,67,0,59,0,59,0,55,0,Long Stride Default,0,64,0,78,0,85,0,64,0,70,0,38,0,5,0,10,0,15,0,10,0,27,0,10,0,83,0,72,0,19,0
Kyu Blu,Kelly,Las Vegas Raiders,CB,Stanford,24,69,5/22/01,72,192,1,36,2,Zone - CB,94,0,86,0,86,0,87,0,54,0,71,0,66,0,42,0,12,0,44,0,57,0,64,0,73,0,83,0,12,0,42,0,57,0,40,0,91,0,72,0,17,0,20,0,52,0,11,0,65,0,15,0,69,0,28,0,22,0,22,0,6,0,64,0,28,0,76,0,67,0,22,0,34,0,35,0,34,0,Default Stride Loose,0,21,0,69,0,88,0,65,0,45,0,51,0,6,0,10,0,15,0,10,0,31,0,10,0,83,0,32,0,72,0
L.J.,Collier,Arizona Cardinals,DT,TCU,29,69,9/12/95,74,291,1,91,6,,76,0,64,0,74,0,72,0,83,0,74,0,26,0,73,0,12,0,20,0,38,0,24,0,40,0,56,0,3,0,65,0,82,0,85,0,85,0,19,0,10,0,16,0,10,0,18,0,17,0,7,0,69,0,45,0,45,0,45,0,6,0,71,0,72,0,21,0,74,0,13,0,45,0,45,0,45,0,Long Stride Loose,0,12,0,23,0,77,0,14,0,30,0,80,0,6,0,6,0,6,0,6,0,23,0,10,0,84,0,32,0,26,0
Lathan,Ransom,Carolina Panthers,FS,Ohio State,23,69,7/16/02,72,203,1,22,0,Zone - S,91,0,83,0,87,0,89,0,66,0,68,0,66,0,53,0,14,0,54,0,61,0,58,0,69,0,80,0,25,0,36,0,79,0,53,0,80,0,65,0,16,0,19,0,43,0,25,0,62,0,30,0,69,0,35,0,35,0,35,0,6,0,65,0,37,0,62,0,77,0,33,0,35,0,35,0,35,0,Default Stride Loose,0,35,0,61,0,86,0,58,0,44,0,70,0,6,0,6,0,6,0,6,0,24,0,12,0,81,0,47,0,70,0
Levi Drake,Rodriguez,Minnesota Vikings,DT,Texas AM-Commerce,25,69,8/4/00,76,290,1,50,1,,64,0,63,0,66,0,84,0,84,0,67,0,33,0,76,0,12,0,24,0,26,0,18,0,42,0,58,0,4,0,66,0,81,0,82,0,90,0,31,0,12,0,16,0,10,0,18,0,21,0,8,0,69,0,45,0,45,0,45,0,9,0,67,0,65,0,25,0,76,0,15,0,45,0,45,0,45,0,Default Stride Awkward,0,15,0,15,0,72,0,21,0,34,0,82,0,9,0,9,0,9,0,9,0,20,0,17,0,85,0,32,0,28,0
Maason,Smith,Jacksonville Jaguars,DT,LSU,22,69,10/13/02,78,310,1,94,1,,75,0,64,0,76,0,80,0,83,0,64,0,38,0,77,0,12,0,14,0,46,0,10,0,39,0,58,0,2,0,71,0,81,0,84,0,83,0,35,0,20,0,30,0,10,0,14,0,24,0,3,0,69,0,45,0,45,0,45,0,6,0,62,0,72,0,19,0,79,0,20,0,45,0,45,0,45,0,Long Stride Awkward,0,10,0,15,0,72,0,45,0,52,0,84,0,6,0,6,0,6,0,6,0,28,0,15,0,86,0,54,0,47,0
Mac,Jones,San Francisco 49ers,QB,Alabama,26,69,9/5/98,75,214,1,10,4,Field General - QB,81,0,81,0,75,0,82,0,60,0,72,0,73,0,20,0,54,0,36,0,68,0,15,0,28,0,75,0,12,0,10,0,13,0,19,0,90,0,52,0,29,0,41,0,10,0,32,0,10,0,14,0,69,0,14,0,14,0,14,0,83,0,16,0,10,0,10,0,20,0,15,0,32,0,23,0,20,0,Default,0,15,0,15,0,84,0,43,0,34,0,18,0,79,0,78,0,88,0,79,0,85,0,80,0,91,0,50,0,14,0
Maddux,Trujillo,Indianapolis Colts,K,Temple,22,69,4/12/03,72,172,1,48,0,Power - KP,74,0,62,0,54,0,84,0,39,0,51,0,11,0,11,0,11,0,10,0,22,0,10,0,24,0,55,0,10,0,10,0,12,0,9,0,84,0,24,0,74,0,96,0,5,0,7,0,13,0,10,0,69,0,9,0,9,0,9,0,11,0,13,0,10,0,9,0,29,0,13,0,10,0,10,0,10,0,Default Stride Awkward,0,10,0,13,0,74,0,17,0,9,0,13,0,24,0,30,0,35,0,21,0,31,0,12,0,57,0,12,0,15,0
Marco,Wilson,Cincinnati Bengals,CB,Florida,26,69,3/3/99,72,191,1,24,4,Manto Man - CB,92,0,87,0,94,0,89,0,66,0,70,0,53,0,45,0,15,0,44,0,53,0,52,0,67,0,88,0,22,0,53,0,46,0,46,0,86,0,68,0,15,0,21,0,58,0,15,0,68,0,24,0,69,0,35,0,35,0,35,0,6,0,67,0,45,0,66,0,65,0,36,0,35,0,35,0,35,0,Short Stride Default,0,34,0,66,0,91,0,61,0,32,0,48,0,6,0,6,0,6,0,6,0,34,0,15,0,85,0,31,0,68,0
Marcus,Mariota,Washington Commanders,QB,Oregon,31,69,10/30/93,76,222,1,18,10,Scrambler - QB,88,0,85,0,84,0,74,0,60,0,71,0,86,0,25,0,77,0,73,0,64,0,26,0,62,0,82,0,19,0,10,0,25,0,43,0,79,0,73,0,35,0,37,0,10,0,29,0,10,0,29,0,69,0,20,0,15,0,15,0,81,0,30,0,10,0,10,0,35,0,23,0,28,0,20,0,20,0,Default,0,39,0,31,0,87,0,72,0,62,0,28,0,75,0,78,0,82,0,80,0,86,0,79,0,90,0,41,0,24,0
Marcus,Harris,Tennessee Titans,CB,California,24,69,3/6/01,71,188,1,26,0,Manto Man - CB,92,0,79,0,87,0,92,0,59,0,63,0,73,0,47,0,26,0,44,0,60,0,61,0,74,0,86,0,29,0,26,0,57,0,50,0,90,0,67,0,23,0,23,0,81,0,21,0,70,0,30,0,69,0,35,0,35,0,25,0,21,0,62,0,27,0,68,0,72,0,31,0,33,0,35,0,25,0,Default,0,31,0,67,0,93,0,60,0,33,0,67,0,7,0,12,0,16,0,19,0,13,0,27,0,90,0,25,0,66,0
Marques,Sigle,San Francisco 49ers,FS,Kansas State,23,69,7/18/02,71,199,1,36,0,Zone - S,92,0,84,0,90,0,87,0,64,0,64,0,64,0,50,0,14,0,52,0,60,0,57,0,68,0,81,0,25,0,37,0,77,0,54,0,90,0,62,0,15,0,19,0,43,0,25,0,67,0,29,0,69,0,35,0,35,0,35,0,6,0,61,0,36,0,67,0,75,0,32,0,35,0,35,0,35,0,Default Stride Loose,0,34,0,60,0,92,0,56,0,42,0,66,0,6,0,6,0,6,0,6,0,24,0,12,0,88,0,44,0,71,0
McKinnley,Jackson,Cincinnati Bengals,DT,Texas AM,23,69,12/26/01,74,325,1,93,1,,72,0,55,0,60,0,76,0,84,0,71,0,40,0,76,0,23,0,41,0,40,0,15,0,22,0,51,0,4,0,65,0,77,0,87,0,85,0,38,0,17,0,23,0,8,0,11,0,17,0,4,0,69,0,23,0,18,0,25,0,15,0,74,0,66,0,10,0,75,0,12,0,45,0,45,0,45,0,Default Stride Awkward,0,4,0,15,0,64,0,23,0,24,0,80,0,17,0,16,0,13,0,11,0,12,0,20,0,83,0,25,0,19,0
Miles,Frazier,Detroit Lions,LG,LSU,23,69,9/12/01,78,317,1,71,0,Power - G,71,0,59,0,58,0,90,0,89,0,70,0,29,0,42,0,15,0,30,0,37,0,43,0,43,0,53,0,26,0,38,0,36,0,83,0,91,0,24,0,14,0,16,0,10,0,80,0,22,0,30,0,69,0,71,0,69,0,72,0,6,0,29,0,42,0,10,0,28,0,28,0,72,0,70,0,73,0,Long Stride Awkward,0,34,0,46,0,64,0,24,0,38,0,28,0,6,0,6,0,6,0,6,0,21,0,13,0,88,0,28,0,24,0
Nehemiah,Pritchett,Seattle Seahawks,CB,Auburn,24,69,2/11/01,72,190,1,28,1,Zone - CB,92,0,85,0,83,0,85,0,50,0,64,0,67,0,44,0,21,0,66,0,55,0,50,0,62,0,86,0,25,0,32,0,55,0,42,0,89,0,71,0,18,0,22,0,83,0,14,0,66,0,30,0,69,0,30,0,21,0,22,0,9,0,62,0,23,0,74,0,69,0,42,0,35,0,24,0,25,0,Default Stride High and Tight,0,35,0,58,0,94,0,65,0,43,0,53,0,6,0,8,0,12,0,6,0,24,0,10,0,75,0,23,0,73,0
Nick,Bellore,Washington Commanders,MLB,Central Michigan,36,69,5/12/89,73,250,1,57,14,Field General - MLB,80,0,79,0,79,0,78,0,80,0,71,0,50,0,67,0,12,0,28,0,68,0,47,0,61,0,76,0,33,0,50,0,73,0,67,0,87,0,56,0,16,0,20,0,10,0,77,0,58,0,40,0,69,0,66,0,38,0,43,0,6,0,68,0,64,0,50,0,76,0,41,0,63,0,53,0,57,0,Default Stride Awkward,0,52,0,40,0,85,0,48,0,55,0,83,0,6,0,6,0,6,0,6,0,25,0,10,0,80,0,60,0,70,0
Nick,Hampton,Los Angeles Rams,LE,Appalach. St.,25,69,4/5/00,74,250,1,6,2,Smaller Speed Rusher - DE,92,0,83,0,85,0,76,0,65,0,62,0,43,0,68,0,23,0,23,0,45,0,40,0,40,0,69,0,15,0,66,0,80,0,66,0,87,0,55,0,13,0,14,0,15,0,25,0,44,0,20,0,69,0,35,0,35,0,35,0,11,0,63,0,67,0,47,0,83,0,12,0,40,0,40,0,40,0,Default Stride Loose,0,20,0,39,0,86,0,47,0,45,0,78,0,14,0,17,0,22,0,19,0,31,0,9,0,88,0,33,0,52,0
Olusegun,Oluwatimi,Seattle Seahawks,C,Michigan,26,69,8/5/99,75,308,1,55,2,Power - C,71,0,60,0,72,0,87,0,84,0,74,0,10,0,21,0,14,0,5,0,25,0,22,0,27,0,53,0,5,0,21,0,39,0,84,0,92,0,10,0,20,0,21,0,10,0,78,0,12,0,8,0,69,0,72,0,67,0,75,0,6,0,26,0,31,0,10,0,26,0,12,0,73,0,70,0,76,0,Default Stride Awkward,0,10,0,26,0,60,0,10,0,10,0,28,0,6,0,6,0,6,0,6,0,27,0,10,0,90,0,15,0,10,0
Pat,Bryant,Denver Broncos,WR,Illinois,22,69,12/10/02,74,204,1,13,0,Physical - WR,88,0,84,0,90,0,88,0,69,0,71,0,76,0,36,0,25,0,72,0,74,0,81,0,80,0,86,0,68,0,31,0,26,0,55,0,90,0,78,0,25,0,18,0,73,0,37,0,32,0,73,0,69,0,23,0,15,0,24,0,30,0,29,0,28,0,22,0,45,0,80,0,57,0,30,0,31,0,Long Stride Default,0,71,0,81,0,85,0,70,0,51,0,37,0,11,0,19,0,23,0,21,0,10,0,35,0,90,0,51,0,38,0
Pierre,Strong Jr,Cleveland Browns,HB,S. Dakota St.,26,69,12/10/98,71,215,1,20,3,Elusive Back - HB,93,0,85,0,88,0,89,0,66,0,64,0,77,0,35,0,35,0,76,0,82,0,49,0,63,0,83,0,42,0,10,0,36,0,42,0,90,0,83,0,16,0,22,0,69,0,41,0,23,0,51,0,69,0,47,0,25,0,25,0,28,0,29,0,10,0,19,0,44,0,53,0,40,0,28,0,33,0,Default,0,57,0,48,0,92,0,73,0,73,0,38,0,28,0,38,0,44,0,40,0,41,0,28,0,86,0,74,0,31,0
Raheim,Sanders,Los Angeles Chargers,HB,South Carolina,22,69,6/8/03,72,217,1,35,0,Elusive Back - HB,89,0,84,0,87,0,85,0,72,0,69,0,78,0,37,0,28,0,79,0,88,0,51,0,67,0,84,0,42,0,31,0,32,0,55,0,83,0,80,0,19,0,22,0,64,0,35,0,25,0,52,0,69,0,46,0,37,0,35,0,21,0,39,0,27,0,27,0,34,0,48,0,37,0,30,0,28,0,Default,0,60,0,49,0,90,0,70,0,74,0,34,0,10,0,15,0,18,0,16,0,22,0,21,0,82,0,78,0,31,0
Ricky,Stromberg,Chicago Bears,RG,Arkansas,24,69,11/10/00,76,313,1,67,2,Agile - G,75,0,67,0,79,0,87,0,83,0,71,0,15,0,51,0,12,0,5,0,26,0,15,0,21,0,59,0,5,0,39,0,51,0,75,0,91,0,10,0,13,0,17,0,10,0,82,0,12,0,5,0,69,0,68,0,68,0,68,0,6,0,39,0,49,0,10,0,50,0,12,0,78,0,82,0,73,0,Default Stride Awkward,0,10,0,12,0,64,0,10,0,10,0,46,0,6,0,6,0,6,0,6,0,23,0,10,0,90,0,25,0,13,0
Robert,Rochell,Dallas Cowboys,CB,Central Arkansas,27,69,4/26/98,74,195,1,30,4,Zone - CB,92,0,91,0,94,0,88,0,55,0,69,0,65,0,41,0,10,0,44,0,59,0,53,0,66,0,90,0,26,0,33,0,49,0,42,0,87,0,74,0,20,0,20,0,59,0,13,0,64,0,31,0,69,0,35,0,35,0,35,0,6,0,67,0,26,0,64,0,61,0,33,0,35,0,35,0,35,0,Default Stride Loose,0,36,0,63,0,92,0,67,0,34,0,52,0,6,0,6,0,6,0,6,0,35,0,11,0,72,0,35,0,69,0
Robert,Longerbeam,Baltimore Ravens,CB,Rutgers,24,69,1/18/01,71,175,1,37,0,Manto Man - CB,92,0,85,0,87,0,88,0,57,0,65,0,76,0,42,0,46,0,52,0,60,0,60,0,73,0,87,0,15,0,27,0,46,0,42,0,85,0,73,0,30,0,24,0,45,0,25,0,69,0,18,0,69,0,35,0,35,0,25,0,41,0,64,0,23,0,65,0,71,0,25,0,35,0,35,0,25,0,Short Stride Default,0,20,0,66,0,93,0,62,0,39,0,47,0,41,0,44,0,48,0,49,0,48,0,41,0,85,0,34,0,68,0
Ronnie,Bell,Detroit Lions,WR,Michigan,25,69,1/28/00,72,192,1,10,2,,90,0,90,0,91,0,81,0,58,0,62,0,79,0,26,0,31,0,76,0,70,0,77,0,81,0,90,0,70,0,10,0,25,0,46,0,84,0,74,0,12,0,18,0,68,0,31,0,13,0,71,0,69,0,33,0,22,0,20,0,22,0,14,0,10,0,12,0,31,0,66,0,54,0,25,0,24,0,Default,0,73,0,83,0,88,0,72,0,47,0,26,0,21,0,26,0,30,0,32,0,47,0,26,0,81,0,54,0,18,0
Salvon,Ahmed,Indianapolis Colts,HB,Washington,26,69,12/29/98,71,197,1,36,5,Elusive Back - HB,91,0,83,0,83,0,84,0,62,0,68,0,77,0,30,0,24,0,77,0,86,0,47,0,65,0,81,0,50,0,12,0,20,0,36,0,87,0,81,0,10,0,16,0,75,0,37,0,31,0,53,0,69,0,54,0,30,0,35,0,15,0,30,0,10,0,22,0,41,0,46,0,30,0,23,0,19,0,Default Stride Loose,0,56,0,44,0,91,0,73,0,63,0,31,0,15,0,20,0,25,0,15,0,30,0,20,0,83,0,61,0,27,0
Sam,Franklin Jr,Denver Broncos,FS,Temple,29,69,2/2/96,75,210,1,42,5,Zone - S,88,0,84,0,85,0,87,0,66,0,73,0,68,0,59,0,14,0,49,0,57,0,64,0,68,0,79,0,29,0,58,0,78,0,62,0,89,0,73,0,17,0,18,0,45,0,19,0,65,0,38,0,69,0,35,0,34,0,33,0,6,0,72,0,50,0,59,0,73,0,40,0,35,0,34,0,33,0,Default Stride Loose,0,41,0,62,0,86,0,62,0,50,0,63,0,6,0,6,0,6,0,6,0,27,0,19,0,79,0,39,0,70,0
Scott,Matlock,Los Angeles Chargers,FB,Boise State,25,69,6/28/00,76,296,1,44,2,Blocking - FB,81,0,73,0,73,0,74,0,85,0,72,0,26,0,67,0,13,0,30,0,70,0,55,0,68,0,61,0,38,0,64,0,77,0,78,0,90,0,41,0,16,0,18,0,10,0,87,0,15,0,47,0,69,0,66,0,51,0,55,0,8,0,67,0,70,0,20,0,79,0,48,0,70,0,58,0,61,0,Default Stride Awkward,0,58,0,56,0,74,0,35,0,35,0,76,0,7,0,10,0,13,0,7,0,22,0,9,0,79,0,40,0,19,0
Spencer,Shrader,Indianapolis Colts,K,Notre Dame,26,69,5/19/99,74,201,1,3,1,Power - KP,65,0,60,0,59,0,78,0,42,0,50,0,15,0,11,0,14,0,10,0,29,0,12,0,32,0,51,0,7,0,10,0,16,0,19,0,87,0,10,0,78,0,94,0,10,0,12,0,11,0,8,0,69,0,13,0,13,0,13,0,20,0,10,0,10,0,10,0,21,0,12,0,12,0,12,0,12,0,Default Stride Awkward,0,10,0,15,0,67,0,10,0,15,0,25,0,21,0,28,0,33,0,18,0,28,0,17,0,63,0,14,0,12,0
